PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
HUN,1,m,76,1,O,1,1,1962,2,O,16187,4,2,6,0
HUN,1,m,77,1,O,1,1,1962,2,O,14637,4,2,6,0
HUN,1,m,78,1,O,1,1,1962,2,O,13055,4,2,6,0
HUN,1,m,79,1,O,1,1,1962,2,O,11011,4,2,6,0
HUN,1,m,80,1,O,1,1,1962,2,O,9495,4,2,6,0
HUN,1,m,81,1,O,1,1,1962,2,O,8131,4,2,6,0
HUN,1,m,82,1,O,1,1,1962,2,O,6813,4,2,6,0
HUN,1,m,83,1,O,1,1,1962,2,O,5365,4,2,6,0
HUN,1,m,84,1,O,1,1,1962,2,O,4337,4,2,6,0
HUN,1,m,85,1,O,1,1,1962,2,O,3647,4,2,6,0
HUN,1,m,86,1,O,1,1,1962,2,O,2947,4,2,6,0
HUN,1,m,87,1,O,1,1,1962,2,O,1875,4,2,6,0
HUN,1,m,88,1,O,1,1,1962,2,O,1388,4,2,6,0
HUN,1,m,89,1,O,1,1,1962,2,O,1107,4,2,6,0
HUN,1,m,90,+,O,1,1,1962,2,O,2595,4,2,6,0
HUN,1,m,TOT,NA,O,1,1,1962,2,O,4851471,4,2,6,0
HUN,1,f,0,1,O,1,1,1963,2,O,60664,4,2,6,0
HUN,1,f,1,1,O,1,1,1963,2,O,64923,4,2,6,0
HUN,1,f,2,1,O,1,1,1963,2,O,67602,4,2,6,0
HUN,1,f,3,1,O,1,1,1963,2,O,70042,4,2,6,0
HUN,1,f,4,1,O,1,1,1963,2,O,73155,4,2,6,0
HUN,1,f,5,1,O,1,1,1963,2,O,76227,4,2,6,0
HUN,1,f,6,1,O,1,1,1963,2,O,87939,4,2,6,0
HUN,1,f,7,1,O,1,1,1963,2,O,94801,4,2,6,0
HUN,1,f,8,1,O,1,1,1963,2,O,100028,4,2,6,0
HUN,1,f,9,1,O,1,1,1963,2,O,92721,4,2,6,0
HUN,1,f,10,1,O,1,1,1963,2,O,83501,4,2,6,0
HUN,1,f,11,1,O,1,1,1963,2,O,84774,4,2,6,0
HUN,1,f,12,1,O,1,1,1963,2,O,86285,4,2,6,0
HUN,1,f,13,1,O,1,1,1963,2,O,83182,4,2,6,0
HUN,1,f,14,1,O,1,1,1963,2,O,83100,4,2,6,0
HUN,1,f,15,1,O,1,1,1963,2,O,79862,4,2,6,0
HUN,1,f,16,1,O,1,1,1963,2,O,70263,4,2,6,0
HUN,1,f,17,1,O,1,1,1963,2,O,70012,4,2,6,0
HUN,1,f,18,1,O,1,1,1963,2,O,79648,4,2,6,0
HUN,1,f,19,1,O,1,1,1963,2,O,73456,4,2,6,0
HUN,1,f,20,1,O,1,1,1963,2,O,75918,4,2,6,0
HUN,1,f,21,1,O,1,1,1963,2,O,71040,4,2,6,0
HUN,1,f,22,1,O,1,1,1963,2,O,74229,4,2,6,0
HUN,1,f,23,1,O,1,1,1963,2,O,69715,4,2,6,0
HUN,1,f,24,1,O,1,1,1963,2,O,70624,4,2,6,0
HUN,1,f,25,1,O,1,1,1963,2,O,69116,4,2,6,0
HUN,1,f,26,1,O,1,1,1963,2,O,68890,4,2,6,0
HUN,1,f,27,1,O,1,1,1963,2,O,70209,4,2,6,0
HUN,1,f,28,1,O,1,1,1963,2,O,70500,4,2,6,0
HUN,1,f,29,1,O,1,1,1963,2,O,72160,4,2,6,0
HUN,1,f,30,1,O,1,1,1963,2,O,73862,4,2,6,0
HUN,1,f,31,1,O,1,1,1963,2,O,72474,4,2,6,0
HUN,1,f,32,1,O,1,1,1963,2,O,77749,4,2,6,0
HUN,1,f,33,1,O,1,1,1963,2,O,74815,4,2,6,0
HUN,1,f,34,1,O,1,1,1963,2,O,76747,4,2,6,0
HUN,1,f,35,1,O,1,1,1963,2,O,74291,4,2,6,0
HUN,1,f,36,1,O,1,1,1963,2,O,78435,4,2,6,0
HUN,1,f,37,1,O,1,1,1963,2,O,80389,4,2,6,0
HUN,1,f,38,1,O,1,1,1963,2,O,73860,4,2,6,0
HUN,1,f,39,1,O,1,1,1963,2,O,78448,4,2,6,0
HUN,1,f,40,1,O,1,1,1963,2,O,82068,4,2,6,0
HUN,1,f,41,1,O,1,1,1963,2,O,79956,4,2,6,0
HUN,1,f,42,1,O,1,1,1963,2,O,79229,4,2,6,0
HUN,1,f,43,1,O,1,1,1963,2,O,68996,4,2,6,0
HUN,1,f,44,1,O,1,1,1963,2,O,38279,4,2,6,0
HUN,1,f,45,1,O,1,1,1963,2,O,38172,4,2,6,0
HUN,1,f,46,1,O,1,1,1963,2,O,39474,4,2,6,0
HUN,1,f,47,1,O,1,1,1963,2,O,52275,4,2,6,0
HUN,1,f,48,1,O,1,1,1963,2,O,76245,4,2,6,0
HUN,1,f,49,1,O,1,1,1963,2,O,74261,4,2,6,0
HUN,1,f,50,1,O,1,1,1963,2,O,77240,4,2,6,0
HUN,1,f,51,1,O,1,1,1963,2,O,71093,4,2,6,0
HUN,1,f,52,1,O,1,1,1963,2,O,73912,4,2,6,0
HUN,1,f,53,1,O,1,1,1963,2,O,71832,4,2,6,0
HUN,1,f,54,1,O,1,1,1963,2,O,70153,4,2,6,0
HUN,1,f,55,1,O,1,1,1963,2,O,67364,4,2,6,0
HUN,1,f,56,1,O,1,1,1963,2,O,64170,4,2,6,0
HUN,1,f,57,1,O,1,1,1963,2,O,60270,4,2,6,0
HUN,1,f,58,1,O,1,1,1963,2,O,60112,4,2,6,0
HUN,1,f,59,1,O,1,1,1963,2,O,59948,4,2,6,0
HUN,1,f,60,1,O,1,1,1963,2,O,60194,4,2,6,0
HUN,1,f,61,1,O,1,1,1963,2,O,56047,4,2,6,0
HUN,1,f,62,1,O,1,1,1963,2,O,58811,4,2,6,0
HUN,1,f,63,1,O,1,1,1963,2,O,53229,4,2,6,0
HUN,1,f,64,1,O,1,1,1963,2,O,52595,4,2,6,0
HUN,1,f,65,1,O,1,1,1963,2,O,50894,4,2,6,0
HUN,1,f,66,1,O,1,1,1963,2,O,48626,4,2,6,0
HUN,1,f,67,1,O,1,1,1963,2,O,45903,4,2,6,0
HUN,1,f,68,1,O,1,1,1963,2,O,42910,4,2,6,0
HUN,1,f,69,1,O,1,1,1963,2,O,40587,4,2,6,0
HUN,1,f,70,1,O,1,1,1963,2,O,37100,4,2,6,0
HUN,1,f,71,1,O,1,1,1963,2,O,32528,4,2,6,0
HUN,1,f,72,1,O,1,1,1963,2,O,29603,4,2,6,0
HUN,1,f,73,1,O,1,1,1963,2,O,29529,4,2,6,0
HUN,1,f,74,1,O,1,1,1963,2,O,29382,4,2,6,0
HUN,1,f,75,1,O,1,1,1963,2,O,25423,4,2,6,0
HUN,1,f,76,1,O,1,1,1963,2,O,23810,4,2,6,0
HUN,1,f,77,1,O,1,1,1963,2,O,21302,4,2,6,0
HUN,1,f,78,1,O,1,1,1963,2,O,19274,4,2,6,0
HUN,1,f,79,1,O,1,1,1963,2,O,16696,4,2,6,0
HUN,1,f,80,1,O,1,1,1963,2,O,15064,4,2,6,0
