"Popname","Sex","Year","Age","Lexis","Deaths"
"CA","F","2008","10","TU","13"
"CA","F","2008","11","TL","11"
"CA","F","2008","11","TU","23"
"CA","F","2008","12","TL","15"
"CA","F","2008","12","TU","22"
"CA","F","2008","13","TL","15"
"CA","F","2008","13","TU","14"
"CA","F","2008","14","TL","16"
"CA","F","2008","14","TU","22"
"CA","F","2008","15","TL","24"
"CA","F","2008","15","TU","21"
"CA","F","2008","16","TL","30"
"CA","F","2008","16","TU","30"
"CA","F","2008","17","TL","26"
"CA","F","2008","17","TU","39"
"CA","F","2008","18","TL","27"
"CA","F","2008","18","TU","35"
"CA","F","2008","19","TL","41"
"CA","F","2008","19","TU","57"
"CA","F","2008","20","TL","53"
"CA","F","2008","20","TU","36"
"CA","F","2008","21","TL","43"
"CA","F","2008","21","TU","53"
"CA","F","2008","22","TL","44"
"CA","F","2008","22","TU","37"
"CA","F","2008","23","TL","40"
"CA","F","2008","23","TU","45"
"CA","F","2008","24","TL","40"
"CA","F","2008","24","TU","46"
"CA","F","2008","25","TL","47"
"CA","F","2008","25","TU","58"
"CA","F","2008","26","TL","56"
"CA","F","2008","26","TU","57"
"CA","F","2008","27","TL","57"
"CA","F","2008","27","TU","55"
"CA","F","2008","28","TL","58"
"CA","F","2008","28","TU","53"
"CA","F","2008","29","TL","67"
"CA","F","2008","29","TU","58"
"CA","F","2008","30","TL","59"
"CA","F","2008","30","TU","69"
"CA","F","2008","31","TL","56"
"CA","F","2008","31","TU","63"
"CA","F","2008","32","TL","55"
"CA","F","2008","32","TU","63"
"CA","F","2008","33","TL","62"
"CA","F","2008","33","TU","68"
"CA","F","2008","34","TL","61"
"CA","F","2008","34","TU","75"
"CA","F","2008","35","TL","77"
"CA","F","2008","35","TU","91"
"CA","F","2008","36","TL","77"
"CA","F","2008","36","TU","83"
"CA","F","2008","37","TL","102"
"CA","F","2008","37","TU","81"
"CA","F","2008","38","TL","104"
"CA","F","2008","38","TU","102"
"CA","F","2008","39","TL","126"
"CA","F","2008","39","TU","127"
"CA","F","2008","40","TL","113"
"CA","F","2008","40","TU","133"
"CA","F","2008","41","TL","128"
"CA","F","2008","41","TU","153"
"CA","F","2008","42","TL","152"
"CA","F","2008","42","TU","177"
"CA","F","2008","43","TL","153"
"CA","F","2008","43","TU","201"
"CA","F","2008","44","TL","203"
"CA","F","2008","44","TU","206"
"CA","F","2008","45","TL","207"
"CA","F","2008","45","TU","244"
"CA","F","2008","46","TL","267"
"CA","F","2008","46","TU","259"
"CA","F","2008","47","TL","274.763547358834"
"CA","F","2008","47","TU","291.236452641166"
"CA","F","2008","48","TL","302"
"CA","F","2008","48","TU","300"
"CA","F","2008","49","TL","296"
"CA","F","2008","49","TU","376"
"CA","F","2008","50","TL","338"
"CA","F","2008","50","TU","423"
"CA","F","2008","51","TL","344"
"CA","F","2008","51","TU","410"
"CA","F","2008","52","TL","383"
"CA","F","2008","52","TU","451"
"CA","F","2008","53","TL","422"
"CA","F","2008","53","TU","434"
"CA","F","2008","54","TL","459"
"CA","F","2008","54","TU","451"
"CA","F","2008","55","TL","405"
"CA","F","2008","55","TU","476"
"CA","F","2008","56","TL","467"
"CA","F","2008","56","TU","482"
"CA","F","2008","57","TL","507"
"CA","F","2008","57","TU","519"
"CA","F","2008","58","TL","495"
"CA","F","2008","58","TU","556"
"CA","F","2008","59","TL","556"
"CA","F","2008","59","TU","585"
"CA","F","2008","60","TL","556"
"CA","F","2008","60","TU","681"
"CA","F","2008","61","TL","611"
"CA","F","2008","61","TU","707"
"CA","F","2008","62","TL","596.812727686703"
"CA","F","2008","62","TU","570.187272313297"
"CA","F","2008","63","TL","535"
"CA","F","2008","63","TU","582"
"CA","F","2008","64","TL","609"
"CA","F","2008","64","TU","614"
"CA","F","2008","65","TL","711"
"CA","F","2008","65","TU","756"
"CA","F","2008","66","TL","678"
"CA","F","2008","66","TU","662"
"CA","F","2008","67","TL","692"
"CA","F","2008","67","TU","685"
"CA","F","2008","68","TL","705"
"CA","F","2008","68","TU","717"
"CA","F","2008","69","TL","711"
"CA","F","2008","69","TU","847"
"CA","F","2008","70","TL","783"
"CA","F","2008","70","TU","780"
"CA","F","2008","71","TL","793"
"CA","F","2008","71","TU","870"
"CA","F","2008","72","TL","890"
"CA","F","2008","72","TU","948"
"CA","F","2008","73","TL","910"
"CA","F","2008","73","TU","991"
"CA","F","2008","74","TL","996"
"CA","F","2008","74","TU","1005"
"CA","F","2008","75","TL","973"
"CA","F","2008","75","TU","1103"
"CA","F","2008","76","TL","1071"
"CA","F","2008","76","TU","1164"
"CA","F","2008","77","TL","1166"
"CA","F","2008","77","TU","1282"
"CA","F","2008","78","TL","1328"
"CA","F","2008","78","TU","1442"
"CA","F","2008","79","TL","1344"
"CA","F","2008","79","TU","1485"
"CA","F","2008","80","TL","1494"
"CA","F","2008","80","TU","1614"
"CA","F","2008","81","TL","1607"
"CA","F","2008","81","TU","1707"
"CA","F","2008","82","TL","1811"
"CA","F","2008","82","TU","1974"
"CA","F","2008","83","TL","1859"
"CA","F","2008","83","TU","2056"
"CA","F","2008","84","TL","1992"
"CA","F","2008","84","TU","2082"
"CA","F","2008","85","TL","1955"
"CA","F","2008","85","TU","2203"
"CA","F","2008","86","TL","2048"
"CA","F","2008","86","TU","2293"
"CA","F","2008","87","TL","2038"
"CA","F","2008","87","TU","2170"
"CA","F","2008","88","TL","2081"
"CA","F","2008","88","TU","2086"
"CA","F","2008","89","TL","1771"
"CA","F","2008","89","TU","2065"
"CA","F","2008","90","TL","1842"
"CA","F","2008","90","TU","1910"
"CA","F","2008","91","TL","1593"
"CA","F","2008","91","TU","1802"
"CA","F","2008","92","TL","1517"
"CA","F","2008","92","TU","1635"
"CA","F","2008","93","TL","1339"
"CA","F","2008","93","TU","1423"
"CA","F","2008","94","TL","1189"
"CA","F","2008","94","TU","1298"
"CA","F","2008","95","TL","1072"
"CA","F","2008","95","TU","1156"
"CA","F","2008","96","TL","880"
"CA","F","2008","96","TU","889"
"CA","F","2008","97","TL","728"
"CA","F","2008","97","TU","742"
"CA","F","2008","98","TL","513"
"CA","F","2008","98","TU","513"
"CA","F","2008","99","TL","409"
"CA","F","2008","99","TU","406"
"CA","F","2008","100","TL","286"
"CA","F","2008","100","TU","272"
"CA","F","2008","101","TL","206"
"CA","F","2008","101","TU","195"
"CA","F","2008","102","TL","131"
"CA","F","2008","102","TU","138"
"CA","F","2008","103","TL","86"
"CA","F","2008","103","TU","88"
"CA","F","2008","104","TL","56"
"CA","F","2008","104","TU","64"
"CA","F","2008","105","TL","41"
"CA","F","2008","105","TU","41"
"CA","F","2008","106","TL","24"
"CA","F","2008","106","TU","20"
"CA","F","2008","107","TL","16"
"CA","F","2008","107","TU","7"
"CA","F","2008","108","TL","-10000"
"CA","F","2008","108","TU","-10000"
"CA","F","2008","109","TL","-10000"
"CA","F","2008","109","TU","-10000"
"CA","F","2008","110","TL","-10000"
"CA","F","2008","110","TU","-10000"
"CA","F","2008","111","TL","-10000"
"CA","F","2008","111","TU","-10000"
"CA","F","2008","UNK","RR","9"
"CA","F","2008","ALL","RR","116277"
"CA","F","2009","0","TL","981"
"CA","F","2009","0","TU","145"
"CA","F","2009","1","TL","46"
"CA","F","2009","1","TU","42"
"CA","F","2009","2","TL","23"
"CA","F","2009","2","TU","26"
"CA","F","2009","3","TL","21"
"CA","F","2009","3","TU","13"
"CA","F","2009","4","TL","18"
"CA","F","2009","4","TU","14"
"CA","F","2009","5","TL","18"
"CA","F","2009","5","TU","21"
"CA","F","2009","6","TL","17"
"CA","F","2009","6","TU","16"
"CA","F","2009","7","TL","15"
"CA","F","2009","7","TU","9"
"CA","F","2009","8","TL","11"
"CA","F","2009","8","TU","12"
"CA","F","2009","9","TL","11"
"CA","F","2009","9","TU","15"
"CA","F","2009","10","TL","12"
"CA","F","2009","10","TU","14"
"CA","F","2009","11","TL","23"
"CA","F","2009","11","TU","15"
"CA","F","2009","12","TL","15"
"CA","F","2009","12","TU","7"
"CA","F","2009","13","TL","14"
"CA","F","2009","13","TU","9"
"CA","F","2009","14","TL","14"
"CA","F","2009","14","TU","15"
"CA","F","2009","15","TL","29"
"CA","F","2009","15","TU","19"
"CA","F","2009","16","TL","28"
"CA","F","2009","16","TU","23"
"CA","F","2009","17","TL","27"
"CA","F","2009","17","TU","42"
"CA","F","2009","18","TL","35"
"CA","F","2009","18","TU","52"
"CA","F","2009","19","TL","44"
"CA","F","2009","19","TU","43"
"CA","F","2009","20","TL","41"
"CA","F","2009","20","TU","39"
"CA","F","2009","21","TL","59"
"CA","F","2009","21","TU","34"
"CA","F","2009","22","TL","38"
"CA","F","2009","22","TU","50"
"CA","F","2009","23","TL","49.6779680365297"
"CA","F","2009","23","TU","55.3220319634703"
"CA","F","2009","24","TL","32"
"CA","F","2009","24","TU","66"
"CA","F","2009","25","TL","56"
"CA","F","2009","25","TU","46"
"CA","F","2009","26","TL","73"
"CA","F","2009","26","TU","52"
"CA","F","2009","27","TL","51"
"CA","F","2009","27","TU","55"
"CA","F","2009","28","TL","62"
"CA","F","2009","28","TU","58"
"CA","F","2009","29","TL","71"
"CA","F","2009","29","TU","47"
"CA","F","2009","30","TL","68"
"CA","F","2009","30","TU","54"
"CA","F","2009","31","TL","60"
"CA","F","2009","31","TU","61"
"CA","F","2009","32","TL","54"
"CA","F","2009","32","TU","84"
"CA","F","2009","33","TL","74"
"CA","F","2009","33","TU","88"
"CA","F","2009","34","TL","68"
"CA","F","2009","34","TU","74"
"CA","F","2009","35","TL","86"
"CA","F","2009","35","TU","98"
"CA","F","2009","36","TL","78"
"CA","F","2009","36","TU","84"
"CA","F","2009","37","TL","93"
"CA","F","2009","37","TU","91"
"CA","F","2009","38","TL","125"
"CA","F","2009","38","TU","108"
"CA","F","2009","39","TL","117"
"CA","F","2009","39","TU","130"
"CA","F","2009","40","TL","152"
"CA","F","2009","40","TU","157"
"CA","F","2009","41","TL","150"
"CA","F","2009","41","TU","158"
"CA","F","2009","42","TL","143"
"CA","F","2009","42","TU","152"
"CA","F","2009","43","TL","177"
"CA","F","2009","43","TU","198"
"CA","F","2009","44","TL","208"
"CA","F","2009","44","TU","235"
"CA","F","2009","45","TL","238"
"CA","F","2009","45","TU","268"
"CA","F","2009","46","TL","226"
"CA","F","2009","46","TU","283"
"CA","F","2009","47","TL","301"
"CA","F","2009","47","TU","306"
"CA","F","2009","48","TL","303"
"CA","F","2009","48","TU","314"
"CA","F","2009","49","TL","338"
"CA","F","2009","49","TU","339"
"CA","F","2009","50","TL","380"
"CA","F","2009","50","TU","322"
"CA","F","2009","51","TL","348"
"CA","F","2009","51","TU","380"
"CA","F","2009","52","TL","435"
"CA","F","2009","52","TU","448"
"CA","F","2009","53","TL","468"
"CA","F","2009","53","TU","478"
"CA","F","2009","54","TL","466.261529680365"
"CA","F","2009","54","TU","459.738470319635"
"CA","F","2009","55","TL","467"
"CA","F","2009","55","TU","447"
"CA","F","2009","56","TL","448"
"CA","F","2009","56","TU","492"
"CA","F","2009","57","TL","494"
"CA","F","2009","57","TU","508"
"CA","F","2009","58","TL","500"
"CA","F","2009","58","TU","569"
"CA","F","2009","59","TL","533"
"CA","F","2009","59","TU","568"
"CA","F","2009","60","TL","559"
"CA","F","2009","60","TU","570"
"CA","F","2009","61","TL","603"
"CA","F","2009","61","TU","614"
"CA","F","2009","62","TL","675"
"CA","F","2009","62","TU","640"
"CA","F","2009","63","TL","622"
"CA","F","2009","63","TU","592"
"CA","F","2009","64","TL","630"
"CA","F","2009","64","TU","632"
"CA","F","2009","65","TL","677"
"CA","F","2009","65","TU","719"
"CA","F","2009","66","TL","704"
"CA","F","2009","66","TU","703"
"CA","F","2009","67","TL","734"
"CA","F","2009","67","TU","700"
"CA","F","2009","68","TL","678"
"CA","F","2009","68","TU","680"
"CA","F","2009","69","TL","748"
"CA","F","2009","69","TU","735"
"CA","F","2009","70","TL","726"
"CA","F","2009","70","TU","792"
"CA","F","2009","71","TL","832"
"CA","F","2009","71","TU","860"
"CA","F","2009","72","TL","875"
"CA","F","2009","72","TU","830"
"CA","F","2009","73","TL","864"
"CA","F","2009","73","TU","966"
"CA","F","2009","74","TL","942"
"CA","F","2009","74","TU","1015"
"CA","F","2009","75","TL","969"
"CA","F","2009","75","TU","1035"
"CA","F","2009","76","TL","1056"
"CA","F","2009","76","TU","1135"
"CA","F","2009","77","TL","1132"
"CA","F","2009","77","TU","1190"
"CA","F","2009","78","TL","1248"
"CA","F","2009","78","TU","1310"
"CA","F","2009","79","TL","1389"
"CA","F","2009","79","TU","1384"
"CA","F","2009","80","TL","1430"
"CA","F","2009","80","TU","1438"
"CA","F","2009","81","TL","1602"
"CA","F","2009","81","TU","1603"
"CA","F","2009","82","TL","1659"
"CA","F","2009","82","TU","1824"
"CA","F","2009","83","TL","1796"
"CA","F","2009","83","TU","1906"
"CA","F","2009","84","TL","1982"
"CA","F","2009","84","TU","1937"
"CA","F","2009","85","TL","2025"
"CA","F","2009","85","TU","2140"
"CA","F","2009","86","TL","2122"
"CA","F","2009","86","TU","2055"
"CA","F","2009","87","TL","2137"
"CA","F","2009","87","TU","2186"
"CA","F","2009","88","TL","2182"
"CA","F","2009","88","TU","2061"
"CA","F","2009","89","TL","2084"
"CA","F","2009","89","TU","1868"
"CA","F","2009","90","TL","1786"
"CA","F","2009","90","TU","1813"
"CA","F","2009","91","TL","1684"
"CA","F","2009","91","TU","1647"
"CA","F","2009","92","TL","1520"
"CA","F","2009","92","TU","1477"
"CA","F","2009","93","TL","1327"
"CA","F","2009","93","TU","1391"
"CA","F","2009","94","TL","1235"
"CA","F","2009","94","TU","1250"
"CA","F","2009","95","TL","1096"
"CA","F","2009","95","TU","1092"
"CA","F","2009","96","TL","899"
"CA","F","2009","96","TU","865"
"CA","F","2009","97","TL","714"
"CA","F","2009","97","TU","661"
"CA","F","2009","98","TL","548"
"CA","F","2009","98","TU","521"
"CA","F","2009","99","TL","407"
"CA","F","2009","99","TU","362"
"CA","F","2009","100","TL","302"
"CA","F","2009","100","TU","292"
"CA","F","2009","101","TL","211"
"CA","F","2009","101","TU","201"
"CA","F","2009","102","TL","125"
"CA","F","2009","102","TU","106"
"CA","F","2009","103","TL","94"
"CA","F","2009","103","TU","79"
"CA","F","2009","104","TL","56"
"CA","F","2009","104","TU","61"
"CA","F","2009","105","TL","36"
"CA","F","2009","105","TU","25"
"CA","F","2009","106","TL","28"
"CA","F","2009","106","TU","13"
"CA","F","2009","107","TL","19"
"CA","F","2009","107","TU","11"
"CA","F","2009","108","TL","-10000"
"CA","F","2009","108","TU","-10000"
"CA","F","2009","109","TL","-10000"
"CA","F","2009","109","TU","-10000"
"CA","F","2009","110","TL","-10000"
"CA","F","2009","110","TU","-10000"
"CA","F","2009","111","TL","-10000"
"CA","F","2009","111","TU","-10000"
